0	1	2	3	4	5	M
ALL	0	2	2	1	0	4742
ALL	0	2	2	1	1	2656
ALL	0	2	2	1	2	1961
ALL	0	2	2	1	ALL	9359
ALL	0	2	2	2	0	5066
ALL	0	2	2	2	1	7357
ALL	0	2	2	2	2	6335
ALL	0	2	2	2	ALL	18758
ALL	0	2	2	ALL	0	14844
ALL	0	2	2	ALL	1	17734
ALL	0	2	2	ALL	2	12144
ALL	0	2	2	ALL	ALL	44722
ALL	0	2	ALL	0	0	9085
ALL	0	2	ALL	0	1	13172
ALL	0	2	ALL	0	2	9986
ALL	0	2	ALL	0	ALL	32243
ALL	0	2	ALL	1	0	12239
ALL	0	2	ALL	1	1	12885
ALL	0	2	ALL	1	2	13144
ALL	0	2	ALL	1	ALL	38268
ALL	0	2	ALL	2	0	12049
ALL	0	2	ALL	2	1	16242
ALL	0	2	ALL	2	2	14418
ALL	0	2	ALL	2	ALL	42709
ALL	0	2	ALL	ALL	0	33373
ALL	0	2	ALL	ALL	1	42299
ALL	0	2	ALL	ALL	2	37548
ALL	0	2	ALL	ALL	ALL	113220
ALL	0	ALL	0	0	0	10290
ALL	0	ALL	0	0	1	11698
ALL	0	ALL	0	0	2	12268
ALL	0	ALL	0	0	ALL	34256
ALL	0	ALL	0	1	0	13641
ALL	0	ALL	0	1	1	14094
ALL	0	ALL	0	1	2	13233
ALL	0	ALL	0	1	ALL	40968
ALL	0	ALL	0	2	0	9936
ALL	0	ALL	0	2	1	11226
ALL	0	ALL	0	2	2	12066
ALL	0	ALL	0	2	ALL	33228
ALL	0	ALL	0	ALL	0	33867
ALL	0	ALL	0	ALL	1	37018
ALL	0	ALL	0	ALL	2	37567
ALL	0	ALL	0	ALL	ALL	108452
ALL	0	ALL	1	0	0	9192
ALL	0	ALL	1	0	1	9808
ALL	0	ALL	1	0	2	8728
ALL	0	ALL	1	0	ALL	27728
ALL	0	ALL	1	1	0	8447
ALL	0	ALL	1	1	1	10374
ALL	0	ALL	1	1	2	18688
ALL	0	ALL	1	1	ALL	37509
ALL	0	ALL	1	2	0	16271
ALL	0	ALL	1	2	1	14308
ALL	0	ALL	1	2	2	9633
ALL	0	ALL	1	2	ALL	40212
ALL	0	ALL	1	ALL	0	33910
ALL	0	ALL	1	ALL	1	34490
ALL	0	ALL	1	ALL	2	37049
ALL	0	ALL	1	ALL	ALL	105449
ALL	0	ALL	2	0	0	13635
ALL	0	ALL	2	0	1	20826
ALL	0	ALL	2	0	2	9939
ALL	0	ALL	2	0	ALL	44400
ALL	0	ALL	2	1	0	10132
ALL	0	ALL	2	1	1	8828
ALL	0	ALL	2	1	2	9058
ALL	0	ALL	2	1	ALL	28018
ALL	0	ALL	2	2	0	12904
ALL	0	ALL	2	2	1	11552
ALL	0	ALL	2	2	2	15778
ALL	0	ALL	2	2	ALL	40234
ALL	0	ALL	2	ALL	0	36671
ALL	0	ALL	2	ALL	1	41206
ALL	0	ALL	2	ALL	2	34775
ALL	0	ALL	2	ALL	ALL	112652
ALL	0	ALL	ALL	0	0	33117
ALL	0	ALL	ALL	0	1	42332
ALL	0	ALL	ALL	0	2	30935
ALL	0	ALL	ALL	0	ALL	106384
ALL	0	ALL	ALL	1	0	32220
ALL	0	ALL	ALL	1	1	33296
ALL	0	ALL	ALL	1	2	40979
ALL	0	ALL	ALL	1	ALL	106495
ALL	0	ALL	ALL	2	0	39111
ALL	0	ALL	ALL	2	1	37086
ALL	0	ALL	ALL	2	2	37477
ALL	0	ALL	ALL	2	ALL	113674
ALL	0	ALL	ALL	ALL	0	104448
ALL	0	ALL	ALL	ALL	1	112714
ALL	0	ALL	ALL	ALL	2	109391
ALL	0	ALL	ALL	ALL	ALL	326553
ALL	1	0	0	0	0	2746
ALL	1	0	0	0	1	4947
ALL	1	0	0	0	2	5847
ALL	1	0	0	0	ALL	13540
ALL	1	0	0	1	0	3542
ALL	1	0	0	1	1	2024
ALL	1	0	0	1	2	2129
ALL	1	0	0	1	ALL	7695
ALL	1	0	0	2	0	2830
ALL	1	0	0	2	1	5940
ALL	1	0	0	2	2	5412
ALL	1	0	0	2	ALL	14182
ALL	1	0	0	ALL	0	9118
ALL	1	0	0	ALL	1	12911
ALL	1	0	0	ALL	2	13388
ALL	1	0	0	ALL	ALL	35417
ALL	1	0	1	0	0	4490
ALL	1	0	1	0	1	3669
ALL	1	0	1	0	2	2546
ALL	1	0	1	0	ALL	10705
ALL	1	0	1	1	0	3373
ALL	1	0	1	1	1	4754
ALL	1	0	1	1	2	3907
ALL	1	0	1	1	ALL	12034
ALL	1	0	1	2	0	2971
ALL	1	0	1	2	1	2869
ALL	1	0	1	2	2	3736
ALL	1	0	1	2	ALL	9576
ALL	1	0	1	ALL	0	10834
ALL	1	0	1	ALL	1	11292
ALL	1	0	1	ALL	2	10189
ALL	1	0	1	ALL	ALL	32315
ALL	1	0	2	0	0	2487
ALL	1	0	2	0	1	7022
ALL	1	0	2	0	2	2838
ALL	1	0	2	0	ALL	12347
ALL	1	0	2	1	0	4658
ALL	1	0	2	1	1	2006
ALL	1	0	2	1	2	2873
ALL	1	0	2	1	ALL	9537
ALL	1	0	2	2	0	5075
ALL	1	0	2	2	1	4721
ALL	1	0	2	2	2	5271
ALL	1	0	2	2	ALL	15067
ALL	1	0	2	ALL	0	12220
ALL	1	0	2	ALL	1	13749
ALL	1	0	2	ALL	2	10982
ALL	1	0	2	ALL	ALL	36951
ALL	1	0	ALL	0	0	9723
ALL	1	0	ALL	0	1	15638
ALL	1	0	ALL	0	2	11231
ALL	1	0	ALL	0	ALL	36592
ALL	1	0	ALL	1	0	11573
ALL	1	0	ALL	1	1	8784
ALL	1	0	ALL	1	2	8909
ALL	1	0	ALL	1	ALL	29266
ALL	1	0	ALL	2	0	10876
ALL	1	0	ALL	2	1	13530
ALL	1	0	ALL	2	2	14419
ALL	1	0	ALL	2	ALL	38825
ALL	1	0	ALL	ALL	0	32172
ALL	1	0	ALL	ALL	1	37952
ALL	1	0	ALL	ALL	2	34559
ALL	1	0	ALL	ALL	ALL	104683
ALL	1	1	0	0	0	5649
ALL	1	1	0	0	1	1202
ALL	1	1	0	0	2	4948
ALL	1	1	0	0	ALL	11799
ALL	1	1	0	1	0	6333
ALL	1	1	0	1	1	4102
ALL	1	1	0	1	2	4568
ALL	1	1	0	1	ALL	15003
ALL	1	1	0	2	0	3796
ALL	1	1	0	2	1	6483
ALL	1	1	0	2	2	2967
ALL	1	1	0	2	ALL	13246
ALL	1	1	0	ALL	0	15778
ALL	1	1	0	ALL	1	11787
ALL	1	1	0	ALL	2	12483
ALL	1	1	0	ALL	ALL	40048
ALL	1	1	1	0	0	9312
ALL	1	1	1	0	1	2900
ALL	1	1	1	0	2	3371
ALL	1	1	1	0	ALL	15583
ALL	1	1	1	1	0	4127
ALL	1	1	1	1	1	2261
ALL	1	1	1	1	2	3577
ALL	1	1	1	1	ALL	9965
ALL	1	1	1	2	0	3305
ALL	1	1	1	2	1	5985
ALL	1	1	1	2	2	5126
ALL	1	1	1	2	ALL	14416
ALL	1	1	1	ALL	0	16744
ALL	1	1	1	ALL	1	11146
ALL	1	1	1	ALL	2	12074
ALL	1	1	1	ALL	ALL	39964
ALL	1	1	2	0	0	2215
ALL	1	1	2	0	1	2895
ALL	1	1	2	0	2	4865
ALL	1	1	2	0	ALL	9975
ALL	1	1	2	1	0	5109
ALL	1	1	2	1	1	3757
ALL	1	1	2	1	2	5036
ALL	1	1	2	1	ALL	13902
ALL	1	1	2	2	0	2003
ALL	1	1	2	2	1	3476
ALL	1	1	2	2	2	5309
ALL	1	1	2	2	ALL	10788
ALL	1	1	2	ALL	0	9327
ALL	1	1	2	ALL	1	10128
ALL	1	1	2	ALL	2	15210
ALL	1	1	2	ALL	ALL	34665
ALL	1	1	ALL	0	0	17176
ALL	1	1	ALL	0	1	6997
ALL	1	1	ALL	0	2	13184
ALL	1	1	ALL	0	ALL	37357
ALL	1	1	ALL	1	0	15569
ALL	1	1	ALL	1	1	10120
ALL	1	1	ALL	1	2	13181
ALL	1	1	ALL	1	ALL	38870
ALL	1	1	ALL	2	0	9104
ALL	1	1	ALL	2	1	15944
ALL	1	1	ALL	2	2	13402
ALL	1	1	ALL	2	ALL	38450
ALL	1	1	ALL	ALL	0	41849
ALL	1	1	ALL	ALL	1	33061
ALL	1	1	ALL	ALL	2	39767
ALL	1	1	ALL	ALL	ALL	114677
ALL	1	2	0	0	0	4590
ALL	1	2	0	0	1	3896
ALL	1	2	0	0	2	3020
ALL	1	2	0	0	ALL	11506
ALL	1	2	0	1	0	5106
ALL	1	2	0	1	1	4428
ALL	1	2	0	1	2	1422
ALL	1	2	0	1	ALL	10956
ALL	1	2	0	2	0	4332
ALL	1	2	0	2	1	3745
ALL	1	2	0	2	2	2676
ALL	1	2	0	2	ALL	10753
ALL	1	2	0	ALL	0	14028
ALL	1	2	0	ALL	1	12069
ALL	1	2	0	ALL	2	7118
ALL	1	2	0	ALL	ALL	33215
ALL	1	2	1	0	0	6634
ALL	1	2	1	0	1	4590
ALL	1	2	1	0	2	3295
ALL	1	2	1	0	ALL	14519
ALL	1	2	1	1	0	4686
ALL	1	2	1	1	1	5663
ALL	1	2	1	1	2	2327
ALL	1	2	1	1	ALL	12676
ALL	1	2	1	2	0	5350
ALL	1	2	1	2	1	4974
ALL	1	2	1	2	2	2861
ALL	1	2	1	2	ALL	13185
ALL	1	2	1	ALL	0	16670
ALL	1	2	1	ALL	1	15227
ALL	1	2	1	ALL	2	8483
ALL	1	2	1	ALL	ALL	40380
ALL	1	2	2	0	0	3688
ALL	1	2	2	0	1	3842
ALL	1	2	2	0	2	3454
ALL	1	2	2	0	ALL	10984
ALL	1	2	2	1	0	3087
ALL	1	2	2	1	1	8019
ALL	1	2	2	1	2	3389
ALL	1	2	2	1	ALL	14495
ALL	1	2	2	2	0	3701
ALL	1	2	2	2	1	3161
ALL	1	2	2	2	2	2931
ALL	1	2	2	2	ALL	9793
ALL	1	2	2	ALL	0	10476
ALL	1	2	2	ALL	1	15022
ALL	1	2	2	ALL	2	9774
ALL	1	2	2	ALL	ALL	35272
ALL	1	2	ALL	0	0	14912
ALL	1	2	ALL	0	1	12328
ALL	1	2	ALL	0	2	9769
ALL	1	2	ALL	0	ALL	37009
ALL	1	2	ALL	1	0	12879
ALL	1	2	ALL	1	1	18110
ALL	1	2	ALL	1	2	7138
ALL	1	2	ALL	1	ALL	38127
ALL	1	2	ALL	2	0	13383
ALL	1	2	ALL	2	1	11880
ALL	1	2	ALL	2	2	8468
ALL	1	2	ALL	2	ALL	33731
ALL	1	2	ALL	ALL	0	41174
ALL	1	2	ALL	ALL	1	42318
ALL	1	2	ALL	ALL	2	25375
ALL	1	2	ALL	ALL	ALL	108867
ALL	1	ALL	0	0	0	12985
ALL	1	ALL	0	0	1	10045
ALL	1	ALL	0	0	2	13815
ALL	1	ALL	0	0	ALL	36845
ALL	1	ALL	0	1	0	14981
ALL	1	ALL	0	1	1	10554
ALL	1	ALL	0	1	2	8119
ALL	1	ALL	0	1	ALL	33654
ALL	1	ALL	0	2	0	10958
ALL	1	ALL	0	2	1	16168
ALL	1	ALL	0	2	2	11055
ALL	1	ALL	0	2	ALL	38181
ALL	1	ALL	0	ALL	0	38924
ALL	1	ALL	0	ALL	1	36767
ALL	1	ALL	0	ALL	2	32989
ALL	1	ALL	0	ALL	ALL	108680
ALL	1	ALL	1	0	0	20436
ALL	1	ALL	1	0	1	11159
ALL	1	ALL	1	0	2	9212
ALL	1	ALL	1	0	ALL	40807
ALL	1	ALL	1	1	0	12186
ALL	1	ALL	1	1	1	12678
ALL	1	ALL	1	1	2	9811
ALL	1	ALL	1	1	ALL	34675
ALL	1	ALL	1	2	0	11626
ALL	1	ALL	1	2	1	13828
ALL	1	ALL	1	2	2	11723
ALL	1	ALL	1	2	ALL	37177
ALL	1	ALL	1	ALL	0	44248
ALL	1	ALL	1	ALL	1	37665
ALL	1	ALL	1	ALL	2	30746
ALL	1	ALL	1	ALL	ALL	112659
ALL	1	ALL	2	0	0	8390
ALL	1	ALL	2	0	1	13759
ALL	1	ALL	2	0	2	11157
ALL	1	ALL	2	0	ALL	33306
ALL	1	ALL	2	1	0	12854
ALL	1	ALL	2	1	1	13782
ALL	1	ALL	2	1	2	11298
ALL	1	ALL	2	1	ALL	37934
ALL	1	ALL	2	2	0	10779
ALL	1	ALL	2	2	1	11358
ALL	1	ALL	2	2	2	13511
ALL	1	ALL	2	2	ALL	35648
ALL	1	ALL	2	ALL	0	32023
ALL	1	ALL	2	ALL	1	38899
ALL	1	ALL	2	ALL	2	35966
ALL	1	ALL	2	ALL	ALL	106888
ALL	1	ALL	ALL	0	0	41811
ALL	1	ALL	ALL	0	1	34963
ALL	1	ALL	ALL	0	2	34184
ALL	1	ALL	ALL	0	ALL	110958
ALL	1	ALL	ALL	1	0	40021
ALL	1	ALL	ALL	1	1	37014
ALL	1	ALL	ALL	1	2	29228
ALL	1	ALL	ALL	1	ALL	106263
ALL	1	ALL	ALL	2	0	33363
ALL	1	ALL	ALL	2	1	41354
ALL	1	ALL	ALL	2	2	36289
ALL	1	ALL	ALL	2	ALL	111006
ALL	1	ALL	ALL	ALL	0	115195
ALL	1	ALL	ALL	ALL	1	113331
ALL	1	ALL	ALL	ALL	2	99701
ALL	1	ALL	ALL	ALL	ALL	328227
ALL	2	0	0	0	0	2353
ALL	2	0	0	0	1	2712
ALL	2	0	0	0	2	2725
ALL	2	0	0	0	ALL	7790
ALL	2	0	0	1	0	5953
ALL	2	0	0	1	1	5378
ALL	2	0	0	1	2	6688
ALL	2	0	0	1	ALL	18019
ALL	2	0	0	2	0	2159
ALL	2	0	0	2	1	4740
ALL	2	0	0	2	2	6569
ALL	2	0	0	2	ALL	13468
ALL	2	0	0	ALL	0	10465
ALL	2	0	0	ALL	1	12830
ALL	2	0	0	ALL	2	15982
ALL	2	0	0	ALL	ALL	39277
ALL	2	0	1	0	0	4766
ALL	2	0	1	0	1	2716
ALL	2	0	1	0	2	6700
ALL	2	0	1	0	ALL	14182
ALL	2	0	1	1	0	4425
ALL	2	0	1	1	1	4368
ALL	2	0	1	1	2	3902
ALL	2	0	1	1	ALL	12695
ALL	2	0	1	2	0	2653
ALL	2	0	1	2	1	4153
ALL	2	0	1	2	2	2765
ALL	2	0	1	2	ALL	9571
ALL	2	0	1	ALL	0	11844
ALL	2	0	1	ALL	1	11237
ALL	2	0	1	ALL	2	13367
ALL	2	0	1	ALL	ALL	36448
ALL	2	0	2	0	0	8052
ALL	2	0	2	0	1	3863
ALL	2	0	2	0	2	2962
ALL	2	0	2	0	ALL	14877
ALL	2	0	2	1	0	3578
ALL	2	0	2	1	1	7313
ALL	2	0	2	1	2	5793
ALL	2	0	2	1	ALL	16684
ALL	2	0	2	2	0	1341
ALL	2	0	2	2	1	4398
ALL	2	0	2	2	2	1823
ALL	2	0	2	2	ALL	7562
ALL	2	0	2	ALL	0	12971
ALL	2	0	2	ALL	1	15574
ALL	2	0	2	ALL	2	10578
ALL	2	0	2	ALL	ALL	39123
ALL	2	0	ALL	0	0	15171
ALL	2	0	ALL	0	1	9291
ALL	2	0	ALL	0	2	12387
ALL	2	0	ALL	0	ALL	36849
ALL	2	0	ALL	1	0	13956
ALL	2	0	ALL	1	1	17059
ALL	2	0	ALL	1	2	16383
ALL	2	0	ALL	1	ALL	47398
ALL	2	0	ALL	2	0	6153
ALL	2	0	ALL	2	1	13291
ALL	2	0	ALL	2	2	11157
ALL	2	0	ALL	2	ALL	30601
ALL	2	0	ALL	ALL	0	35280
ALL	2	0	ALL	ALL	1	39641
ALL	2	0	ALL	ALL	2	39927
ALL	2	0	ALL	ALL	ALL	114848
ALL	2	1	0	0	0	4487
ALL	2	1	0	0	1	4476
ALL	2	1	0	0	2	6419
ALL	2	1	0	0	ALL	15382
ALL	2	1	0	1	0	3003
ALL	2	1	0	1	1	2586
ALL	2	1	0	1	2	4377
ALL	2	1	0	1	ALL	9966
ALL	2	1	0	2	0	585
ALL	2	1	0	2	1	7149
ALL	2	1	0	2	2	5462
ALL	2	1	0	2	ALL	13196
ALL	2	1	0	ALL	0	8075
ALL	2	1	0	ALL	1	14211
ALL	2	1	0	ALL	2	16258
ALL	2	1	0	ALL	ALL	38544
ALL	2	1	1	0	0	3024
ALL	2	1	1	0	1	5007
ALL	2	1	1	0	2	3457
ALL	2	1	1	0	ALL	11488
ALL	2	1	1	1	0	3565
ALL	2	1	1	1	1	6570
ALL	2	1	1	1	2	2308
ALL	2	1	1	1	ALL	12443
ALL	2	1	1	2	0	2161
ALL	2	1	1	2	1	4228
ALL	2	1	1	2	2	7827
ALL	2	1	1	2	ALL	14216
ALL	2	1	1	ALL	0	8750
ALL	2	1	1	ALL	1	15805
ALL	2	1	1	ALL	2	13592
ALL	2	1	1	ALL	ALL	38147
ALL	2	1	2	0	0	1822
ALL	2	1	2	0	1	5833
ALL	2	1	2	0	2	2974
ALL	2	1	2	0	ALL	10629
ALL	2	1	2	1	0	3708
ALL	2	1	2	1	1	3376
ALL	2	1	2	1	2	650
ALL	2	1	2	1	ALL	7734
ALL	2	1	2	2	0	2117
ALL	2	1	2	2	1	3260
ALL	2	1	2	2	2	4954
ALL	2	1	2	2	ALL	10331
ALL	2	1	2	ALL	0	7647
ALL	2	1	2	ALL	1	12469
ALL	2	1	2	ALL	2	8578
ALL	2	1	2	ALL	ALL	28694
ALL	2	1	ALL	0	0	9333
ALL	2	1	ALL	0	1	15316
ALL	2	1	ALL	0	2	12850
ALL	2	1	ALL	0	ALL	37499
ALL	2	1	ALL	1	0	10276
ALL	2	1	ALL	1	1	12532
ALL	2	1	ALL	1	2	7335
ALL	2	1	ALL	1	ALL	30143
ALL	2	1	ALL	2	0	4863
ALL	2	1	ALL	2	1	14637
ALL	2	1	ALL	2	2	18243
ALL	2	1	ALL	2	ALL	37743
ALL	2	1	ALL	ALL	0	24472
ALL	2	1	ALL	ALL	1	42485
ALL	2	1	ALL	ALL	2	38428
ALL	2	1	ALL	ALL	ALL	105385
ALL	2	2	0	0	0	1903
ALL	2	2	0	0	1	4336
ALL	2	2	0	0	2	4266
ALL	2	2	0	0	ALL	10505
ALL	2	2	0	1	0	5414
ALL	2	2	0	1	1	4752
ALL	2	2	0	1	2	1031
ALL	2	2	0	1	ALL	11197
ALL	2	2	0	2	0	2040
ALL	2	2	0	2	1	2792
ALL	2	2	0	2	2	5823
ALL	2	2	0	2	ALL	10655
ALL	2	2	0	ALL	0	9357
ALL	2	2	0	ALL	1	11880
ALL	2	2	0	ALL	2	11120
ALL	2	2	0	ALL	ALL	32357
ALL	2	2	1	0	0	3316
ALL	2	2	1	0	1	2843
ALL	2	2	1	0	2	3210
ALL	2	2	1	0	ALL	9369
ALL	2	2	1	1	0	5053
ALL	2	2	1	1	1	3386
ALL	2	2	1	1	2	5144
ALL	2	2	1	1	ALL	13583
ALL	2	2	1	2	0	3461
ALL	2	2	1	2	1	4374
ALL	2	2	1	2	2	2013
ALL	2	2	1	2	ALL	9848
ALL	2	2	1	ALL	0	11830
ALL	2	2	1	ALL	1	10603
ALL	2	2	1	ALL	2	10367
ALL	2	2	1	ALL	ALL	32800
ALL	2	2	2	0	0	3140
ALL	2	2	2	0	1	4188
ALL	2	2	2	0	2	5398
ALL	2	2	2	0	ALL	12726
ALL	2	2	2	1	0	4436
ALL	2	2	2	1	1	4162
ALL	2	2	2	1	2	9152
ALL	2	2	2	1	ALL	17750
ALL	2	2	2	2	0	2480
ALL	2	2	2	2	1	1791
ALL	2	2	2	2	2	3304
ALL	2	2	2	2	ALL	7575
ALL	2	2	2	ALL	0	10056
ALL	2	2	2	ALL	1	10141
ALL	2	2	2	ALL	2	17854
ALL	2	2	2	ALL	ALL	38051
ALL	2	2	ALL	0	0	8359
ALL	2	2	ALL	0	1	11367
ALL	2	2	ALL	0	2	12874
ALL	2	2	ALL	0	ALL	32600
ALL	2	2	ALL	1	0	14903
ALL	2	2	ALL	1	1	12300
ALL	2	2	ALL	1	2	15327
ALL	2	2	ALL	1	ALL	42530
ALL	2	2	ALL	2	0	7981
ALL	2	2	ALL	2	1	8957
ALL	2	2	ALL	2	2	11140
ALL	2	2	ALL	2	ALL	28078
ALL	2	2	ALL	ALL	0	31243
ALL	2	2	ALL	ALL	1	32624
ALL	2	2	ALL	ALL	2	39341
ALL	2	2	ALL	ALL	ALL	103208
ALL	2	ALL	0	0	0	8743
ALL	2	ALL	0	0	1	11524
ALL	2	ALL	0	0	2	13410
ALL	2	ALL	0	0	ALL	33677
ALL	2	ALL	0	1	0	14370
ALL	2	ALL	0	1	1	12716
ALL	2	ALL	0	1	2	12096
ALL	2	ALL	0	1	ALL	39182
ALL	2	ALL	0	2	0	4784
ALL	2	ALL	0	2	1	14681
ALL	2	ALL	0	2	2	17854
ALL	2	ALL	0	2	ALL	37319
ALL	2	ALL	0	ALL	0	27897
ALL	2	ALL	0	ALL	1	38921
ALL	2	ALL	0	ALL	2	43360
ALL	2	ALL	0	ALL	ALL	110178
ALL	2	ALL	1	0	0	11106
ALL	2	ALL	1	0	1	10566
ALL	2	ALL	1	0	2	13367
ALL	2	ALL	1	0	ALL	35039
ALL	2	ALL	1	1	0	13043
ALL	2	ALL	1	1	1	14324
ALL	2	ALL	1	1	2	11354
ALL	2	ALL	1	1	ALL	38721
ALL	2	ALL	1	2	0	8275
ALL	2	ALL	1	2	1	12755
ALL	2	ALL	1	2	2	12605
ALL	2	ALL	1	2	ALL	33635
ALL	2	ALL	1	ALL	0	32424
ALL	2	ALL	1	ALL	1	37645
ALL	2	ALL	1	ALL	2	37326
ALL	2	ALL	1	ALL	ALL	107395
ALL	2	ALL	2	0	0	13014
ALL	2	ALL	2	0	1	13884
ALL	2	ALL	2	0	2	11334
ALL	2	ALL	2	0	ALL	38232
ALL	2	ALL	2	1	0	11722
ALL	2	ALL	2	1	1	14851
ALL	2	ALL	2	1	2	15595
ALL	2	ALL	2	1	ALL	42168
ALL	2	ALL	2	2	0	5938
ALL	2	ALL	2	2	1	9449
ALL	2	ALL	2	2	2	10081
ALL	2	ALL	2	2	ALL	25468
ALL	2	ALL	2	ALL	0	30674
ALL	2	ALL	2	ALL	1	38184
ALL	2	ALL	2	ALL	2	37010
ALL	2	ALL	2	ALL	ALL	105868
ALL	2	ALL	ALL	0	0	32863
ALL	2	ALL	ALL	0	1	35974
ALL	2	ALL	ALL	0	2	38111
ALL	2	ALL	ALL	0	ALL	106948
ALL	2	ALL	ALL	1	0	39135
ALL	2	ALL	ALL	1	1	41891
ALL	2	ALL	ALL	1	2	39045
ALL	2	ALL	ALL	1	ALL	120071
ALL	2	ALL	ALL	2	0	18997
ALL	2	ALL	ALL	2	1	36885
ALL	2	ALL	ALL	2	2	40540
ALL	2	ALL	ALL	2	ALL	96422
ALL	2	ALL	ALL	ALL	0	90995
ALL	2	ALL	ALL	ALL	1	114750
ALL	2	ALL	ALL	ALL	2	117696
ALL	2	ALL	ALL	ALL	ALL	323441
ALL	ALL	0	0	0	0	8898
ALL	ALL	0	0	0	1	11394
ALL	ALL	0	0	0	2	13838
ALL	ALL	0	0	0	ALL	34130
ALL	ALL	0	0	1	0	12110
ALL	ALL	0	0	1	1	11552
ALL	ALL	0	0	1	2	13720
ALL	ALL	0	0	1	ALL	37382
ALL	ALL	0	0	2	0	6805
ALL	ALL	0	0	2	1	13740
ALL	ALL	0	0	2	2	14798
ALL	ALL	0	0	2	ALL	35343
ALL	ALL	0	0	ALL	0	27813
ALL	ALL	0	0	ALL	1	36686
ALL	ALL	0	0	ALL	2	42356
ALL	ALL	0	0	ALL	ALL	106855
ALL	ALL	0	1	0	0	12394
ALL	ALL	0	1	0	1	10749
ALL	ALL	0	1	0	2	12414
ALL	ALL	0	1	0	ALL	35557
ALL	ALL	0	1	1	0	8537
ALL	ALL	0	1	1	1	11530
ALL	ALL	0	1	1	2	15392
ALL	ALL	0	1	1	ALL	35459
ALL	ALL	0	1	2	0	10869
ALL	ALL	0	1	2	1	9253
ALL	ALL	0	1	2	2	10927
ALL	ALL	0	1	2	ALL	31049
ALL	ALL	0	1	ALL	0	31800
ALL	ALL	0	1	ALL	1	31532
ALL	ALL	0	1	ALL	2	38733
ALL	ALL	0	1	ALL	ALL	102065
ALL	ALL	0	2	0	0	12579
ALL	ALL	0	2	0	1	16271
ALL	ALL	0	2	0	2	8097
ALL	ALL	0	2	0	ALL	36947
ALL	ALL	0	2	1	0	9834
ALL	ALL	0	2	1	1	13269
ALL	ALL	0	2	1	2	12218
ALL	ALL	0	2	1	ALL	35321
ALL	ALL	0	2	2	0	10437
ALL	ALL	0	2	2	1	11899
ALL	ALL	0	2	2	2	11145
ALL	ALL	0	2	2	ALL	33481
ALL	ALL	0	2	ALL	0	32850
ALL	ALL	0	2	ALL	1	41439
ALL	ALL	0	2	ALL	2	31460
ALL	ALL	0	2	ALL	ALL	105749
ALL	ALL	0	ALL	0	0	33871
ALL	ALL	0	ALL	0	1	38414
ALL	ALL	0	ALL	0	2	34349
ALL	ALL	0	ALL	0	ALL	106634
ALL	ALL	0	ALL	1	0	30481
ALL	ALL	0	ALL	1	1	36351
ALL	ALL	0	ALL	1	2	41330
ALL	ALL	0	ALL	1	ALL	108162
ALL	ALL	0	ALL	2	0	28111
ALL	ALL	0	ALL	2	1	34892
ALL	ALL	0	ALL	2	2	36870
ALL	ALL	0	ALL	2	ALL	99873
ALL	ALL	0	ALL	ALL	0	92463
ALL	ALL	0	ALL	ALL	1	109657
ALL	ALL	0	ALL	ALL	2	112549
ALL	ALL	0	ALL	ALL	ALL	314669
ALL	ALL	1	0	0	0	13004
ALL	ALL	1	0	0	1	10594
ALL	ALL	1	0	0	2	15714
ALL	ALL	1	0	0	ALL	39312
ALL	ALL	1	0	1	0	16914
ALL	ALL	1	0	1	1	10523
ALL	ALL	1	0	1	2	13246
ALL	ALL	1	0	1	ALL	40683
ALL	ALL	1	0	2	0	10601
ALL	ALL	1	0	2	1	17881
ALL	ALL	1	0	2	2	13345
ALL	ALL	1	0	2	ALL	41827
ALL	ALL	1	0	ALL	0	40519
ALL	ALL	1	0	ALL	1	38998
ALL	ALL	1	0	ALL	2	42305
ALL	ALL	1	0	ALL	ALL	121822
ALL	ALL	1	1	0	0	17964
ALL	ALL	1	1	0	1	10947
ALL	ALL	1	1	0	2	8905
ALL	ALL	1	1	0	ALL	37816
ALL	ALL	1	1	1	0	11351
ALL	ALL	1	1	1	1	12677
ALL	ALL	1	1	1	2	9836
ALL	ALL	1	1	1	ALL	33864
ALL	ALL	1	1	2	0	11409
ALL	ALL	1	1	2	1	17322
ALL	ALL	1	1	2	2	14410
ALL	ALL	1	1	2	ALL	43141
ALL	ALL	1	1	ALL	0	40724
ALL	ALL	1	1	ALL	1	40946
ALL	ALL	1	1	ALL	2	33151
ALL	ALL	1	1	ALL	ALL	114821
ALL	ALL	1	2	0	0	10596
ALL	ALL	1	2	0	1	16447
ALL	ALL	1	2	0	2	11633
ALL	ALL	1	2	0	ALL	38676
ALL	ALL	1	2	1	0	12609
ALL	ALL	1	2	1	1	9355
ALL	ALL	1	2	1	2	9231
ALL	ALL	1	2	1	ALL	31195
ALL	ALL	1	2	2	0	7937
ALL	ALL	1	2	2	1	8151
ALL	ALL	1	2	2	2	15655
ALL	ALL	1	2	2	ALL	31743
ALL	ALL	1	2	ALL	0	31142
ALL	ALL	1	2	ALL	1	33953
ALL	ALL	1	2	ALL	2	36519
ALL	ALL	1	2	ALL	ALL	101614
ALL	ALL	1	ALL	0	0	41564
ALL	ALL	1	ALL	0	1	37988
ALL	ALL	1	ALL	0	2	36252
ALL	ALL	1	ALL	0	ALL	115804
ALL	ALL	1	ALL	1	0	40874
ALL	ALL	1	ALL	1	1	32555
